Id,age,Income,Spend,Savings,Debt,Credit Rating,Is Employable ,HasCriminalBackground,Unemployed For
12972,104,446175611,17,35,-2,5,0,0,20
12973,8,570303875,38,50,13,7,1,1,38
12974,5,682629241,73,37,17,8,0,0,31
12975,106,200047238,68,33,5,5,1,1,13
12976,30,346725249,64,52,56,9,0,0,23
12977,70,451716606,45,45,-18,8,1,1,36
12978,4,643772639,56,48,21,3,0,0,13
12979,97,813138593,51,60,-24,5,1,1,11
12980,33,673870687,34,48,48,4,0,0,3
12981,87,349548825,29,53,12,1,1,1,4
12982,53,423535330,60,52,60,10,0,0,41
12983,56,362842319,65,44,-9,3,1,1,2
12984,32,415881726,49,37,18,7,0,0,56
12985,60,557965011,47,39,38,9,1,1,11
12986,68,572790622,35,53,-22,2,0,0,38
12987,109,732200318,42,49,-18,4,1,1,27
12988,72,698336446,36,39,35,1,0,0,10
12989,67,203776349,30,36,25,5,1,1,42
12990,75,52285395,80,57,11,2,0,0,39
12991,78,51891063,33,30,-32,6,1,1,16
12992,63,202330255,75,60,22,2,0,0,60
12993,79,856684074,21,46,-9,9,1,1,17
12994,79,138437036,44,58,52,0,0,0,17
12995,41,925980671,79,45,-26,8,1,1,4
12996,101,796021913,44,33,0,0,0,0,11
12997,38,988472084,73,34,-21,10,1,1,37
12998,28,88293401,75,55,-20,3,0,0,36
12999,49,678470432,50,56,-18,0,1,1,18
13000,55,282125224,22,50,31,1,0,0,7
13001,98,938501937,42,35,43,9,1,1,49
13002,72,199954022,28,58,-48,4,0,0,10
13003,49,543679350,30,38,-44,2,1,1,51
13004,44,869943080,67,32,37,1,0,0,30
13005,70,25180938,54,56,-14,2,1,1,4
13006,70,726884390,67,36,57,6,0,0,45
13007,58,840032310,54,44,-6,9,1,1,60
13008,68,628780671,31,53,-31,3,0,0,25
13009,64,148152352,76,46,0,2,1,1,37
13010,10,974295158,53,44,-3,9,0,0,51
13011,70,673833017,56,35,6,0,1,1,52
13012,7,631197887,60,39,40,3,0,0,23
13013,63,168153309,27,40,-15,5,1,1,37
13014,109,330030705,78,48,21,3,0,0,11
13015,27,946549340,80,53,44,3,1,1,14
13016,50,713348900,29,32,-23,3,0,0,18
13017,57,78716205,29,36,2,4,1,1,20
13018,44,722302391,39,44,-22,10,0,0,55
13019,46,15757547,52,40,21,6,1,1,33
13020,88,737987576,75,50,13,9,0,0,37
13021,59,127533491,33,33,44,10,1,1,34
13022,4,764553623,62,48,-40,1,0,0,10
13023,23,858627847,59,44,18,10,1,1,24
13024,8,933853288,60,46,-50,2,0,0,8
13025,56,194014374,77,57,43,7,1,1,43
13026,18,628730384,46,49,3,8,0,0,12
13027,17,268834877,54,46,-28,1,1,1,21
13028,89,986178609,55,52,39,3,0,0,55
13029,49,329703170,71,30,23,7,1,1,35
13030,23,451455285,74,52,33,3,0,0,11
13031,1,98403368,46,38,51,4,1,1,29
13032,29,81440668,47,49,-30,6,0,0,44
13033,7,65190534,17,49,34,9,1,1,4
13034,11,416687607,36,33,1,1,0,0,39
13035,1,217680929,75,44,11,0,1,1,1
13036,101,920589443,78,47,-6,8,0,0,59
13037,61,511268335,62,44,-7,6,1,1,12
13038,28,638802147,44,34,34,4,0,0,30
13039,108,581897611,33,34,-30,2,1,1,18
13040,39,684560385,23,42,40,0,0,0,15
13041,54,782270156,40,47,59,6,1,1,10
13042,89,799317332,22,30,-12,3,0,0,17
13043,16,76790243,35,46,11,6,1,1,37
13044,110,553802587,25,57,-39,9,0,0,48
13045,69,99200757,74,35,19,1,1,1,19
13046,101,475645908,50,30,53,5,0,0,6
13047,9,127569711,24,36,-27,3,1,1,11
13048,60,689818587,21,47,-29,1,0,0,47
13049,32,566716339,52,48,6,0,1,1,30
13050,13,150884387,35,43,45,1,0,0,30
13051,108,299962659,62,42,58,4,1,1,55
13052,87,739483540,53,48,55,2,0,0,19
13053,76,672706571,57,31,35,7,1,1,23
13054,81,585425972,43,36,43,5,0,0,32
13055,52,606913171,41,58,3,3,1,1,15
13056,94,200648014,24,30,13,3,0,0,7
13057,74,988494479,60,36,24,8,1,1,15
13058,60,252784818,74,53,52,1,0,0,45
13059,16,712495063,24,56,41,9,1,1,45
13060,73,470192981,48,48,4,3,0,0,2
13061,98,860268302,17,36,-15,3,1,1,50
13062,38,317182362,48,52,59,9,0,0,27
13063,89,668123527,71,30,41,3,1,1,23
13064,104,700584603,69,48,17,4,0,0,53
13065,49,507137364,41,60,-34,9,1,1,48
13066,43,233624805,25,55,56,3,0,0,43
13067,42,231593014,23,32,56,4,1,1,49
13068,101,199741543,34,38,-12,0,0,0,51
13069,19,996166468,49,35,-6,6,1,1,43
13070,93,401089997,44,45,9,4,0,0,29
13071,72,614327450,66,43,21,9,1,1,40
13072,103,869153927,74,47,28,8,0,0,23
13073,99,975360143,79,48,15,1,1,1,43
13074,100,876835265,34,43,-15,7,0,0,43
13075,61,7388422,35,31,-32,6,1,1,8
13076,78,923782493,76,54,-38,10,0,0,14
13077,40,249150884,62,45,48,3,1,1,52
13078,65,432810684,68,52,49,2,0,0,55
13079,44,237093084,41,56,-24,8,1,1,32
13080,79,228681760,42,48,-44,3,0,0,17
13081,37,56621616,51,37,-46,1,1,1,7
13082,95,25689652,55,59,56,4,0,0,5
13083,71,244540735,33,44,5,8,1,1,49
13084,24,153890402,55,46,-18,6,0,0,29
13085,36,707380572,75,42,-36,7,1,1,29
13086,101,147939839,30,33,35,10,0,0,17
13087,86,784366514,71,32,-14,4,1,1,44
13088,41,94925345,50,30,-27,3,0,0,57
13089,41,146660537,67,57,28,4,1,1,58
13090,27,329759413,43,30,-15,1,0,0,44
13091,6,19082123,17,40,8,0,1,1,17
13092,56,558833772,36,38,41,0,0,0,22
13093,60,961482570,36,53,34,9,1,1,19
13094,24,416212240,61,34,12,1,0,0,11
13095,29,948222358,67,37,-16,6,1,1,34
13096,81,75942544,61,56,28,5,0,0,4
13097,36,718909406,69,38,48,2,1,1,17
13098,21,174322256,76,39,46,2,0,0,47
13099,87,814034589,79,60,6,5,1,1,16
13100,62,896171963,72,58,52,5,0,0,13
13101,81,714481446,30,48,-37,8,1,1,43
13102,58,340679336,22,56,52,2,0,0,38
13103,8,972854016,29,53,39,4,1,1,31
13104,97,727701532,37,50,57,2,0,0,37
13105,51,351022697,39,33,-11,7,1,1,28
13106,64,307143153,28,59,52,7,0,0,37
13107,30,597788777,76,56,-13,10,1,1,1
13108,12,929053024,66,52,-32,0,0,0,34
13109,73,760469302,43,59,24,1,1,1,9
13110,39,14103814,58,36,45,1,0,0,35
13111,90,263330936,22,45,26,2,1,1,22
13112,73,283512345,33,30,-7,7,0,0,13
13113,55,793432265,39,48,-13,4,1,1,12
13114,11,503673432,15,30,0,3,0,0,42
13115,23,581607730,65,58,1,4,1,1,35
13116,103,248173023,76,39,-48,10,0,0,20
13117,72,847306339,54,56,53,4,1,1,29
13118,52,689649194,27,41,32,10,0,0,34
13119,97,450262325,41,45,39,7,1,1,25
13120,66,563341809,54,55,11,0,0,0,46
13121,33,667589137,32,44,-20,5,1,1,41
13122,22,23685161,71,39,-22,6,0,0,2
13123,22,558220149,52,51,41,9,1,1,18
13124,3,426552053,36,42,19,2,0,0,33
13125,51,688133648,36,36,44,1,1,1,40
13126,14,503325823,58,60,-23,8,0,0,33
13127,51,20408559,21,53,35,6,1,1,48
13128,105,495859715,51,34,-20,4,0,0,52
13129,63,313309789,72,51,18,4,1,1,37
13130,55,808634000,54,55,51,6,0,0,11
13131,84,818469402,47,54,-18,0,1,1,48
13132,1,92679575,40,52,-40,5,0,0,21
13133,74,933930886,59,50,-18,6,1,1,8
13134,20,157995966,69,58,14,6,0,0,17
13135,28,870142709,15,36,26,7,1,1,50
13136,44,506356748,58,38,1,8,0,0,28
13137,105,755045327,51,38,26,6,1,1,15
13138,55,792203942,55,37,33,4,0,0,8
13139,6,22938834,70,47,51,1,1,1,14
13140,42,854526839,48,44,56,3,0,0,58
13141,19,767924063,37,48,-47,10,1,1,35
13142,14,220045852,23,36,42,6,0,0,56
13143,91,766126072,59,48,-43,3,1,1,53
13144,79,815989173,49,41,34,9,0,0,36
13145,16,438457672,71,59,-16,0,1,1,36
13146,31,283021769,69,31,3,1,0,0,25
13147,40,500898417,33,38,56,8,1,1,33
13148,32,412048529,25,43,-32,7,0,0,39
13149,86,362593390,45,48,3,10,1,1,16
13150,35,89075470,24,50,52,4,0,0,12
13151,48,179979979,77,54,-45,3,1,1,4
13152,101,203490130,68,47,43,7,0,0,55
13153,75,292769562,33,42,28,6,1,1,27
13154,81,252049086,45,43,5,1,0,0,40
13155,37,248342281,80,47,46,4,1,1,17
13156,86,489712108,16,59,42,1,0,0,44
13157,89,365131992,19,40,11,4,1,1,49
13158,95,627173470,73,36,18,7,0,0,28
13159,42,399024001,38,47,-24,4,1,1,1
13160,96,890367130,72,54,-20,8,0,0,43
13161,41,523563577,16,60,55,1,1,1,54
13162,86,954630610,50,34,-18,3,0,0,39
13163,83,761823541,45,59,-40,4,1,1,47
13164,71,281248360,65,54,-1,5,0,0,49
13165,27,799257057,69,32,7,7,1,1,38
13166,41,6652186,65,54,-10,3,0,0,43
13167,96,518975177,62,47,0,6,1,1,2
13168,34,482654576,64,46,-47,3,0,0,8
13169,99,980780588,71,37,6,2,1,1,29
13170,58,634069290,24,53,-12,1,0,0,12
13171,109,249284867,32,46,-2,5,1,1,47
13172,27,773688444,44,40,38,9,0,0,40
13173,89,251791957,72,52,45,6,1,1,59
13174,36,58000138,67,32,58,5,0,0,59
13175,8,877931364,24,46,18,0,1,1,10
13176,6,764712887,26,49,44,6,0,0,34
13177,35,878409071,57,60,42,2,1,1,1
13178,10,438116713,40,39,4,4,0,0,16
13179,54,698880873,68,53,-50,0,1,1,13
13180,7,446998794,58,57,-42,10,0,0,43
13181,20,783744278,80,48,54,6,1,1,54
13182,42,34136357,40,56,36,10,0,0,22
13183,26,994723399,45,32,14,0,1,1,16
13184,71,644121343,29,45,37,8,0,0,58
13185,5,359016407,20,57,-31,1,1,1,56
13186,84,9563357,50,47,-28,5,0,0,60
13187,27,375816683,26,38,42,2,1,1,5
13188,75,37339607,48,50,52,4,0,0,46
13189,71,407063912,48,45,53,4,1,1,41
13190,2,685962955,54,41,-20,3,0,0,42
13191,79,663464074,47,41,54,7,1,1,3
13192,52,678000604,64,50,42,8,0,0,53
13193,83,69311931,38,45,-18,10,1,1,39
